learning_rate,max_depth,n_estimators,num_leaves,Accuracy,AUC,Precision,Recall,F1,ModelSize_KB
0.12,7,70,26,0.9947732031428157,0.9996836610533131,0.9881136543014996,0.9802070121044143,0.9841444529168075,206.00390625
0.15,6,90,16,0.9947744988287,0.9997060924560454,0.9889705010317918,0.9793457665868057,0.9841346021455463,169.87890625
0.1,7,100,20,0.9947719074569314,0.9996935164956969,0.9886921271602305,0.9796119697467938,0.984131104215581,231.01953125
0.15,5,90,20,0.9947732031428157,0.9996982616870854,0.9890709518236168,0.9792361535209283,0.9841289825080457,204.14453125
0.12,6,100,28,0.99476542902751,0.9997341526790694,0.9883212255211623,0.9799486384491317,0.9841171244132378,310.78515625
0.15,5,90,26,0.9947667247133943,0.999692197221662,0.9887844705621992,0.9794866976715053,0.9841136235805902,241.53515625
0.15,5,120,12,0.9947537678545515,0.999698865885321,0.9881507795539767,0.9800504220103037,0.984083931807372,174.67578125
0.12,7,120,12,0.99475635922632,0.9996688151115927,0.9887065034417899,0.9795023566809163,0.9840829088906806,175.12890625
0.15,5,90,24,0.9947524721686672,0.9997145603789561,0.987996590747668,0.9801991825997087,0.9840824411639862,233.47265625
0.1,6,120,18,0.99475635922632,0.9997000016236189,0.9889306186993477,0.9792753010444559,0.9840792770961105,250.69140625
0.12,5,110,26,0.9947511764827829,0.9996875065026299,0.9886057445379479,0.9795728222232661,0.9840685551583509,293.78515625
0.1,6,100,30,0.9947459937392458,0.9996733258931509,0.9887057893696898,0.9794397206432721,0.9840509425873265,329.89453125
0.15,7,70,22,0.9947408109957087,0.9996389418927042,0.9879264221964442,0.9801991825997087,0.9840476330837705,176.80078125
0.08,7,110,28,0.9947369239380558,0.9997034599314197,0.9876721404571482,0.9804340677408747,0.9840397944268943,346.12890625
0.12,5,120,20,0.9947382196239402,0.9997041427565693,0.9881188275137955,0.9799877859726593,0.9840365104385734,272.84765625
0.1,6,110,26,0.994742106681593,0.9997026884686476,0.9888678051865908,0.9792518125303393,0.9840363175742126,320.86328125
0.15,6,90,18,0.9947369239380558,0.9997130869266361,0.9883423372192209,0.9797529008314934,0.9840288754157919,188.64453125
0.15,5,90,22,0.9947382196239402,0.999690642875279,0.9887207050547366,0.9793770846056279,0.9840267152302773,220.05078125
0.15,7,70,16,0.9947265584509816,0.9996723364133122,0.9869569326738288,0.9810995756408449,0.9840195377837808,133.47265625
0.12,6,90,24,0.9947356282521715,0.999707722937302,0.9888673650919154,0.9792126650068117,0.984016333788361,244.50390625
0.15,7,100,14,0.9947356282521715,0.9996103764358395,0.989331644968541,0.9787428947244797,0.9840087847384847,167.03515625
0.1,7,110,18,0.9947304455086344,0.9997041377603321,0.9884962114927272,0.9795571632138551,0.9840063864343326,230.67578125
0.08,6,120,30,0.9947317411945187,0.999687460138522,0.9889366884400652,0.9791187109503453,0.9840032103739141,399.16015625
0.15,7,110,14,0.9947317411945187,0.9995457735279527,0.9890372385863891,0.9790169273891733,0.9840015738736967,183.03515625
0.1,7,120,14,0.9947200800215602,0.9996682262120538,0.9872480947014178,0.9807629069385071,0.9839948154985173,200.69140625
0.1,7,90,24,0.9947265584509816,0.9997034891855427,0.9888280965859675,0.9791970059974006,0.9839889850511409,245.86328125
0.1,6,100,22,0.9947265584509816,0.9996812177718044,0.9889440718714412,0.9790795634268176,0.9839870952512099,251.01953125
0.12,7,80,20,0.9947174886497917,0.9996245587532778,0.9882715318090274,0.9797059238032602,0.9839700869319054,185.30078125
0.12,5,120,24,0.9947161929639073,0.9997111097478556,0.9880324607660488,0.9799408089444261,0.9839699997641491,312.03515625
0.12,7,70,22,0.9947148972780231,0.9996738830526044,0.9880246611460644,0.9799408089444261,0.9839661319423425,177.17578125
0.15,6,120,12,0.9947161929639073,0.9996498386007421,0.9883794416444156,0.9795884812326772,0.9839643267219278,174.25390625
0.12,5,110,20,0.9947123059062546,0.9996855842642233,0.9879628387178253,0.9799877859726593,0.983959153030702,250.59765625
0.12,6,120,14,0.9947161929639073,0.9997025999586661,0.9887964705324246,0.9791656879785785,0.9839575137686861,200.25390625
0.15,5,80,28,0.9947148972780231,0.9996672239316367,0.98896648817951,0.9789856093703513,0.9839507387224332,220.45703125
0.08,7,120,20,0.9947123059062546,0.9996910966089774,0.9885953195760588,0.9793457665868057,0.983948806091666,276.95703125
0.12,6,100,18,0.9947123059062546,0.999700888340221,0.98869574153564,0.9792439830256338,0.9839471644973115,209.41015625
0.08,6,110,30,0.9947084188486017,0.9996689294840909,0.9886027726403314,0.9793144485679836,0.9839366907380311,366.59765625
0.1,7,80,30,0.9946980533615275,0.9996778084174024,0.9878847671665352,0.9799799564679539,0.9839164852096124,268.64453125
0.12,6,100,24,0.9946993490474118,0.9997292896992637,0.9882702348322683,0.9795963107373827,0.9839141564074032,271.31640625
0.1,6,110,20,0.9946954619897589,0.9996847278714985,0.9880848980623155,0.9797607303361989,0.9839052082022895,253.05078125
0.08,7,100,30,0.994691574932106,0.9996747202201491,0.987376505002878,0.9804575562549913,0.983904867039352,335.59765625
0.12,5,110,18,0.9946967576756431,0.9996634863025754,0.9885787905373896,0.9792674715397504,0.9839011017105816,228.92578125
0.12,5,110,16,0.9946967576756431,0.999662282434324,0.9886405855987606,0.9792048355021061,0.9839000885042777,206.36328125
0.1,6,110,18,0.9946954619897589,0.9996808007440379,0.9886095960793613,0.9792283240162227,0.9838965983825797,230.19140625
0.12,6,80,26,0.9946954619897589,0.999683952020304,0.9888646357280694,0.9789699503609401,0.9838924167669948,233.83203125
0.15,5,80,30,0.994691574932106,0.9996632882765353,0.9885784294352449,0.9792361535209283,0.983885115069797,222.83203125
0.12,7,110,14,0.9946928706179904,0.9996940553720831,0.9889108597642965,0.9789073143232959,0.9838836601718657,184.00390625
0.12,6,100,16,0.9946876878744533,0.9996825559792684,0.9882848295257054,0.9795101861856219,0.9838779442412803,188.59765625
0.15,6,70,22,0.9946850965026847,0.9996834568397189,0.9881997978010868,0.9795806517279717,0.9838713482483388,176.48828125
0.1,7,80,28,0.9946786180732633,0.9996896119911005,0.9876446779805439,0.9801052285432423,0.9838605095316129,251.97265625
0.15,6,80,16,0.9946812094450318,0.9996843011612431,0.9884927566012535,0.9792596420350449,0.9838545374452804,151.53515625
0.15,5,110,12,0.9946786180732633,0.9996855841973638,0.9881299310540905,0.9796119697467938,0.9838525141246269,160.48828125
0.1,7,80,26,0.9946760267014947,0.9996805801741492,0.9877060499175406,0.9800269334961871,0.9838515077559137,235.44140625
0.12,5,120,22,0.9946734353297262,0.9997122425868773,0.988129556062772,0.9795806517279717,0.9838365331309787,294.26953125
0.12,7,70,24,0.9946708439579576,0.9996648321988957,0.9881525010070374,0.9795415042044441,0.9838281609398776,191.66015625
0.15,7,90,14,0.9946760267014947,0.9996204324266946,0.9891728466390711,0.9785393276021359,0.983827355345553,150.92578125
0.12,7,80,18,0.9946695482720733,0.9996591970512528,0.98808301612623,0.9796041402420883,0.9838253102049161,168.66015625
0.15,5,100,18,0.9946682525861891,0.9997001120331654,0.9879287885366913,0.9797529008314934,0.9838238589236085,207.64453125
0.15,5,80,24,0.9946656612144205,0.999687613557039,0.9875821479570503,0.9800895695338313,0.9838215934767659,208.67578125
0.12,7,110,12,0.9946656612144205,0.9996493581475079,0.9884762213387501,0.9791813469879895,0.9838068304732087,160.94140625
0.12,6,80,22,0.9946643655285362,0.9996659330547062,0.9883603318846306,0.979290960053867,0.9838047445255474,201.44140625
0.15,7,50,28,0.9946604784708833,0.9996667229281865,0.9878742904960015,0.9797607303361989,0.9838007822480788,158.53515625
0.12,5,110,24,0.9946552957273462,0.9996905558969906,0.9879971888152752,0.9796041402420883,0.9837827637315762,285.92578125
0.12,5,110,30,0.9946552957273462,0.9996859260202133,0.9884832148983093,0.9791108814456397,0.9837747263337175,305.84765625
0.1,6,120,16,0.9946527043555776,0.999682928575778,0.9880663733937781,0.9795180156903275,0.9837736249651057,225.81640625
0.12,6,90,20,0.9946475216120405,0.9996885341471559,0.9881353923930645,0.9794162321291555,0.983756492880932,207.45703125
0.15,6,60,24,0.9946436345543878,0.9996526857325938,0.9877190213101815,0.9798155368691377,0.9837514051457814,164.20703125
0.15,6,110,12,0.994644930240272,0.9996538149976649,0.9881352049481409,0.9794005731197445,0.9837485008748993,160.16015625
0.08,7,100,26,0.994644930240272,0.9996718669554466,0.9881352049481409,0.9794005731197445,0.9837485008748993,294.17578125
0.15,6,100,14,0.9946423388685034,0.9996790727389073,0.98776512191464,0.9797607303361989,0.9837466441831854,167.48828125
0.12,6,90,18,0.9946436345543878,0.9996672097877879,0.9886369027850264,0.9788838258091793,0.9837361911056558,188.89453125
0.1,7,100,18,0.9946410431826191,0.9996867263177164,0.9881966280594751,0.9793144485679836,0.9837354893509925,210.12890625
0.08,6,120,28,0.994644930240272,0.9996840319236289,0.9890236857307915,0.9785001800786082,0.9837337898734675,375.91015625
0.1,6,120,14,0.9946410431826191,0.9996703829696972,0.9883663953212677,0.9791421994644619,0.9837326746692258,200.73828125
0.08,7,120,18,0.9946371561249663,0.9996586757285562,0.988150067544615,0.9793379370821002,0.9837242681032619,251.94140625
0.12,5,100,28,0.9946332690673134,0.9996699218571279,0.9882269279393173,0.9792361535209283,0.9837109980258139,275.97265625
0.15,6,60,22,0.9946345647531978,0.9996422701706988,0.9885512780979941,0.9789151438280015,0.9837096133344349,151.89453125
0.15,5,90,16,0.9946293820096607,0.9996717080605191,0.98782577115292,0.9796197992514993,0.9837056721557651,169.41015625
0.12,5,120,14,0.9946332690673134,0.9996627469141869,0.9887444038409821,0.9787115767056576,0.9837024096195918,199.75390625
0.08,7,120,22,0.994626790637892,0.9996972140272202,0.9876253837472674,0.9798077073644321,0.9837010136263771,302.14453125
0.1,6,100,26,0.9946293820096607,0.9996713731849918,0.9882960984360553,0.9791421994644619,0.9836978537801707,292.19140625
0.15,6,80,18,0.9946280863237763,0.9996952157876594,0.9881262738778025,0.9793066190632781,0.983696677991695,168.19140625
0.15,5,80,20,0.9946280863237763,0.9996735680951659,0.9884040787289542,0.9790247568938789,0.9836920607948645,182.31640625
0.1,6,90,22,0.994626790637892,0.9996543973206484,0.9883576639451158,0.9790639044174065,0.9836888331242158,226.31640625
0.15,7,60,20,0.9946203122084707,0.9996760971697242,0.9874017859960241,0.9799956154773649,0.9836847606548101,139.91015625
0.15,7,50,30,0.9946151294649336,0.9996734413293251,0.9867486015914283,0.9806298053585131,0.9836796883590154,168.78515625
0.12,6,110,14,0.9946203122084707,0.9996902601100288,0.9881874209860936,0.9791970059974006,0.9836716716086864,183.95703125
0.08,7,90,30,0.9946151294649336,0.9996513925702799,0.9873629407588547,0.9800034449820705,0.983669427722679,302.51953125
0.15,6,120,10,0.9946177208367021,0.9996647621178569,0.9879327773565832,0.9794397206432721,0.9836679169320531,149.67578125
0.08,7,110,24,0.9946138337790493,0.9996894052976223,0.987416669953848,0.9799408089444261,0.9836645354982965,300.37890625
0.1,5,120,22,0.9946164251508178,0.9996417819921395,0.9883646481333639,0.9789934388750567,0.9836567243434172,297.14453125
0.1,5,120,24,0.9946151294649336,0.9996508097975136,0.9882642093949547,0.9790873929315231,0.9836543982883528,310.94140625
0.12,6,80,24,0.9946164251508178,0.9996708589129459,0.9887045869817992,0.9786489406680133,0.9836510653367172,217.80078125
0.12,6,80,30,0.9946151294649336,0.9996609694025463,0.9885421938259109,0.978805530762124,0.983649768279921,264.19140625
0.1,7,70,26,0.9946060596637436,0.9996302856505547,0.9875006904605964,0.9798077073644321,0.983639157552201,206.56640625
0.15,7,110,12,0.9946060596637436,0.9994389943253316,0.9879627508747542,0.9793379370821002,0.9836314380192586,160.30078125
0.15,7,120,14,0.9946073553496279,0.9993861911315192,0.9882945258532113,0.9790090978844679,0.9836298988373373,199.05078125
0.12,5,100,18,0.994603468291975,0.999626618722503,0.9882170714167173,0.9790639044174065,0.9836191944497976,208.44140625
0.1,5,120,30,0.9946008769202065,0.9996434127043656,0.9885489240891728,0.9787115767056576,0.9836056544164801,335.42578125
0.15,7,60,18,0.9945982855484379,0.9996447287873732,0.9883324769771946,0.9789151438280015,0.9836012697313818,127.45703125
0.08,7,100,28,0.9945918071190165,0.9996800587724366,0.9872381373043917,0.9799877859726593,0.9835996007952661,315.14453125
0.1,7,90,20,0.9945956941766694,0.9996510699057506,0.9880159576569104,0.9792204945115172,0.9835985639404342,208.31640625
0.15,7,60,22,0.9945918071190165,0.9995578028744335,0.9873765266513082,0.9798468548879598,0.9835972806224702,152.16015625
0.15,6,60,20,0.994589215747248,0.9996538811582987,0.9881466028163671,0.9790482454079955,0.9835763839728161,139.66015625
0.12,7,100,14,0.9945905114331323,0.9996751435448765,0.988610027921251,0.9785863046303691,0.9835726286548442,167.72265625
0.08,6,120,26,0.994589215747248,0.9996721607913233,0.9883936054142092,0.9787977012574185,0.9835722490598102,350.56640625
0.1,6,100,20,0.9945853286895951,0.9996643479103505,0.987791684763296,0.9793849141103333,0.9835703361810368,230.42578125
0.15,5,80,26,0.9945853286895951,0.9996568996452802,0.9881154633309891,0.979056074912701,0.9835649085825078,213.80078125
0.12,5,100,26,0.9945827373178265,0.9996586049485304,0.9884781147443755,0.9786724291821299,0.9835508326874579,267.81640625
0.1,7,110,14,0.9945788502601737,0.9996475257137281,0.9878990853225067,0.9792361535209283,0.9835485443764647,184.41015625
0.12,7,70,20,0.9945736675166366,0.9995940617037379,0.9876906799734706,0.9794162321291555,0.9835360532129857,162.67578125
0.15,6,70,16,0.9945749632025209,0.9996571238377445,0.9880298660767195,0.9790795634268176,0.9835343529161931,133.19140625
0.12,5,120,12,0.9945762588884052,0.9996064011451393,0.9882691456396636,0.9788446782856517,0.9835343355911669,174.95703125
0.1,5,120,26,0.9945762588884052,0.9996487229507209,0.9883849644986321,0.9787272357150687,0.9835323923271806,323.94140625
0.12,5,110,22,0.9945710761448681,0.9996860456746218,0.987613483855688,0.9794788681667997,0.983529356269065,270.33203125
0.15,5,100,12,0.9945710761448681,0.9996605747423618,0.9877598079474382,0.9793301075773947,0.9835268955864661,146.33203125
0.15,5,90,18,0.9945684847730994,0.9996727658465776,0.987959993047765,0.9791108814456397,0.983515532835234,187.42578125
0.15,5,110,14,0.9945555279142567,0.9996739703044093,0.9874814510782054,0.9795180156903275,0.9834836133231661,183.25390625
0.12,7,60,30,0.994547753798951,0.9996483090835908,0.9866587864460205,0.9803087956655862,0.9834735411708336,202.00390625
0.1,5,120,20,0.9945555279142567,0.9996560204959718,0.9882445017154964,0.9787428947244797,0.9834707492840734,273.47265625
0.15,6,60,26,0.9945503451707196,0.999661091713105,0.987750556792873,0.9792126650068117,0.9834630809153102,176.45703125
0.1,7,120,12,0.9945503451707196,0.9996167468204963,0.9879201099751924,0.9790404159032899,0.9834602195866234,175.47265625
0.08,6,120,20,0.9945503451707196,0.9996647324504198,0.9880589230112693,0.9788994848185903,0.9834578777629198,276.69140625
0.12,6,80,28,0.994547753798951,0.9996728655889753,0.987642525504564,0.9793066190632781,0.9834569085490985,249.56640625
0.12,6,70,30,0.9945490494848352,0.9996263972530487,0.9883289711940665,0.9786176226491912,0.983449323141442,233.16015625
0.08,7,110,20,0.9945438667412981,0.9996597792405171,0.9875960300979842,0.9793301075773947,0.9834457002457002,254.19140625
0.15,7,80,14,0.9945451624271825,0.9995705446891885,0.9882514784478669,0.9786724291821299,0.9834386285138824,134.76953125
0.12,6,100,14,0.9945373883118768,0.9996646885418834,0.9878189430444743,0.9790639044174065,0.9834219384063669,167.66015625
0.15,6,60,30,0.9945335012542239,0.9996869867541733,0.9874335961858755,0.9794318911385665,0.9834164671847301,200.61328125
0.1,6,100,18,0.9945360926259925,0.9996523590321749,0.9879113498992612,0.9789621208562347,0.9834163759846158,209.61328125
0.1,6,100,28,0.9945322055683397,0.9996807999113315,0.9875258562157553,0.9793301075773947,0.9834109063463111,312.36328125
0.1,6,110,16,0.994529614196571,0.9996633384820323,0.9878414890423296,0.9789934388750567,0.9833975619347227,207.33203125
0.12,6,120,12,0.9945270228248025,0.9996644634559314,0.9875100661603322,0.9793144485679836,0.9833951820869237,175.23828125
0.1,7,90,18,0.9945283185106868,0.999636916951842,0.9878336848924387,0.9789934388750567,0.983393694873398,189.56640625
0.12,7,90,16,0.9945283185106868,0.9996650218310142,0.9879956060282763,0.9788290192762406,0.9833909517460542,170.58203125
0.15,7,50,24,0.9945270228248025,0.9996564386542739,0.9878104657776654,0.9790090978844679,0.9833900891052512,137.97265625
0.08,6,120,22,0.9945283185106868,0.9996577906591322,0.9882348290175924,0.9785863046303691,0.983386900710866,301.50390625
0.15,6,90,14,0.9945205443953812,0.9996504837900033,0.9872941213608706,0.9794945271762109,0.9833788590406194,151.23828125
0.1,6,90,24,0.9945205443953812,0.9996395171468021,0.987663583878942,0.9791187109503453,0.9833725854076646,244.39453125
0.12,5,100,20,0.9945179530236126,0.9996607327316455,0.9873939298259462,0.9793770846056279,0.9833691683011867,228.06640625
0.08,7,110,22,0.9945153616518441,0.9996796327429337,0.987032348138858,0.9797294123173768,0.9833673216790636,277.26953125
0.08,6,120,18,0.9945179530236126,0.9996468658396629,0.9876942033220912,0.9790717339221121,0.9833640678019416,251.44140625
0.12,7,90,14,0.9945179530236126,0.9996345915985478,0.9885276641533021,0.9782261474139146,0.9833499270009799,151.45703125
0.12,6,80,20,0.9945127702800755,0.9996551914184412,0.9879404768490346,0.9787898717527129,0.9833438867934917,184.91015625
